,cost
19039,2.16165988772
19040,31.3343311652
19041,7.08590441958
19042,2.61235345504
19043,31.8740506223
19044,7.62284181769
19045,3.1520729122
19046,12.519265759
19047,6.90507058084
19048,6.90507058084
19049,6.93289117141
19050,6.93289117141
19051,4.71559010255
19052,9.99315613472
19053,3.78916443638
19054,18.4506156697
19055,31.6236653072
19056,7.37245650251
19057,2.90168759702
19058,1.3632089382
19059,12.3300857431
19060,1.22410598532
19061,57.766674271
19062,31.2842541021
19063,7.03582735654
19064,2.562276392
19065,31.7544220829
19066,7.50599533727
19067,3.03244437273
19068,30.9559711334
19069,6.70754438775
19070,2.23399342321
19071,2.53723786049
19072,70.8757365501
19073,3.41080440456
19074,63.9762300874
19075,36.8066413314
19076,9.72886052425
19077,3.71961295994
19078,30.7417525859
19079,8.0874456803
19080,3.05748290425
19081,30.6137778693
19082,7.93999655025
19083,2.91281583325
19084,4.12301152329
19085,8.47971600741
19086,27.6759235045
19087,15.8160057422
19088,8.69949867296
19089,6.32640229687
19090,4.90477011846
19091,4.495807437
19092,4.30940948014
19093,4.19812711784
19094,2.16165988772
19095,100.593691403
19096,32.8783739421
19097,8.62994719652
19098,4.15639623198
19099,11.1310182893
19100,7.16658413225
19101,5.84788813897
19102,3.98947268853
19103,3.32734263283
19104,11.3925318407
19105,7.43087974272
19106,6.10940169038
19107,4.20925535407
19108,3.54712529838
19109,3.21884232958
19110,4.89920600034
19111,25.1998909433
19112,10.8667226788
19113,61.4473384041
19114,4.54310244098
19115,15.2568118716
19116,16.9705602511
19117,23.2969625479
19118,4.12579358235
19119,2.11436488374
19120,198.803158193
19121,12.0101489514
19122,15.6045692538
19123,15.6045692538
19124,230.98879943
19125,181.045275229
19126,26.4852022279
19127,4.65716686234
19128,46.0987185836
19129,46.0987185836
19130,8.31279246396
19131,121.937648492
19132,26.4685098735
19133,1.98360810803
19134,5.25530955971
19135,24.2929396905
19136,16.3612893174
19137,13.7211152718
19138,9.84570700467
19139,8.52422895233
19140,7.86488095569
19141,24.0091696667
19142,16.0719551755
19143,13.4317811298
19144,9.6008858076
19145,8.27940775527
19146,7.61727769957
19147,22.8073201538
19148,14.8756697807
19149,12.232713676
19150,8.59378042877
19151,7.27230237643
19152,6.61017232074
19153,22.9352948704
19154,15.0064265564
19155,12.3662525108
19156,8.70506279107
19157,7.38358473874
19158,6.72145468304
19159,4.9548471815
19160,4.91589835469
19161,12.6333301803
19162,3.61389471576
19163,19.1850792609
19164,11.5511092069
19165,18.1445891733
19166,12.1965469083
19167,10.2157208593
19168,7.29734090795
19169,6.30692788347
19170,5.80893931216
19171,5.51125899301
19172,22.8351407444
19173,14.9062724304
19174,12.2633163257
19175,8.59099836971
19176,7.26673825832
19177,6.60460820262
19178,6.20677375739
19179,20.0781202183
19180,14.1300779533
19181,12.1492519043
19182,8.80243485809
19183,7.80645771548
19184,7.3140332623
19185,14.6614512333
19186,9.42839814604
19187,7.68682917601
19188,5.31095074086
19189,4.43738419679
19190,4.00060092476
19191,14.9535674343
19192,18.4506156697
19193,33.7853251949
19194,10.0738358474
19195,5.70043900892
19196,33.4236575174
19197,9.17244871274
19198,4.70167980726
19199,3.28561174697
19200,6.81882675005
19201,15.6741207302
19202,4.03398563345
19203,1.88623604102
19204,20.6734808567
19205,12.7473946017
19206,10.104438497
19207,6.7437111555
19208,5.41945104411
19209,4.76010304747
19210,21.0629691247
19211,13.1341008107
19212,10.4939267651
19213,7.06643000618
19214,5.74495195384
19215,5.0856039572
19216,33.0508616037
19217,7.40027709308
19218,2.66521257713
19219,12.519265759
19220,27.3448584767
19221,5.78946489876
19222,1.81390250552
19223,5.38328427636
19224,24.5794917735
19225,14.3888094456
19226,8.27384363715
19227,6.23459434797
19228,5.0132704217
19229,4.67107715763
19230,4.51806390946
19231,4.42625596056
19232,6.78265998231
19233,25.5782509751
19234,13.5402814331
19235,8.60212660594
19236,9.6732193431
19237,11.4926859667
19238,21.9393177278
19239,11.4926859667
19240,11.6568274511
19241,17.306963772
19242,36.6619742604
19243,8.31557452302
19244,3.09086761294
19245,26.5269331137
19246,26.5269331137
19247,17.7857035549
19248,11.8376612899
19249,9.85405318184
19250,7.0191350022
19251,6.02872197771
19252,5.53351546547
19253,11.072595049
19254,7.1109429511
19255,5.78946489876
19256,3.98390857041
19257,3.32177851471
19258,2.99071348687
19259,5.43057928034
19260,3.19658585712
19261,5.75608019007
19262,38.8570188568
19263,10.5106191194
19264,5.28591220934
19265,38.6900953133
19266,10.346477635
19267,5.11898866589
19268,5.76164430819
19269,24.2317343913
19270,56.7011456519
19271,8.02067626292
19272,32.1717309415
19273,31.4456135275
19274,7.19718678188
19275,2.7264178764
19276,127.852306049
19277,16.0886475298
19278,50.711372501
19279,27.6953979179
19280,6.14000434001
19281,2.15887782866
19282,1.80277426929
19283,1.92796692688
19284,5.60028488285
19285,5.32764309521
19286,8.87755045264
19287,3.34403498717
19288,5.89796520201
19289,6.40986406859
19290,7.69239329412
19291,7.03582735654
19292,6.61851849791
19293,10.296400572
19294,90.6784329218
19295,20.3618902422
19296,12.4385860463
19297,9.79562994163
19298,6.47385142692
19299,5.15237337458
19300,4.49302537794
19301,20.4091852462
19302,12.4830989912
19303,9.84292494561
19304,6.51558231278
19305,5.19410426045
19306,4.53475626381
19307,20.3618902422
19308,12.4385860463
19309,9.79562994163
19310,6.47385142692
19311,5.15237337458
19312,4.49302537794
19313,20.3618902422
19314,12.4385860463
19315,9.79562994163
19316,6.47385142692
19317,5.15237337458
19318,4.49302537794
19319,4.74897481124
19320,105.448384458
19321,5.44170751657
19322,13.4623837795
19323,30.5776111015
19324,7.27786649455
19325,2.1366213562
19326,6.68250585623
19327,5.55298987887
19328,36.6564101423
19329,8.3100104049
19330,3.08252143577
19331,31.2619976297
19332,7.01357088408
19333,2.54001991954
19334,78.0617950958
19335,30.939278779
19336,20.7152117425
19337,12.9616131491
19338,1.94744134028
19339,21.9810486137
19340,14.0521802997
19341,11.4120062541
19342,7.85375271946
19343,6.53227466713
19344,5.87014461143
19345,22.5068577756
19346,14.5779894616
19347,11.9378154159
19348,8.3100104049
19349,6.98575029351
19350,6.32640229687
19351,22.1507542162
19352,12.5860351764
19353,6.84664734063
19354,4.93537276809
19355,3.78638237733
19356,3.47200970382
19357,3.33012469189
19358,3.24666292016
19359,2.58175080541
19360,3.85036973565
19361,7.89548360533
19362,68.7530254892
19363,38.8931856245
19364,19.2240280877
19365,13.3622296534
19366,10.3576058713
19367,12.6834072434
19368,8.7161910273
19369,7.39749503402
19370,5.38606633542
19371,4.72393627972
19372,4.39565331093
19373,10.8222097339
19374,11.4648653762
19375,7.50043121915
19376,6.17895316682
19377,4.32331977543
19378,3.66118971974
19379,3.33012469189
19380,2.72085375828
19381,3.65840766068
19382,4.49024331889
19383,310.970215276
19384,3.12703438069
19385,6.5600952577
19386,15.4738124781
19387,10.2407593908
19388,8.49640836176
19389,6.02037580054
19390,5.14959131552
19391,4.71280804349
19392,2.04203134824
19393,2.17278812395
19394,30.5442263928
19395,6.29579964723
19396,1.8222486827
19397,30.5442263928
19398,6.29579964723
19399,1.8222486827
19400,31.0032661373
19401,6.75205733267
19402,2.28128842719
19403,11.0837232853
19404,30.55257257
19405,6.30136376535
19406,1.83059485987
19407,30.599867574
19408,6.34865876933
19409,1.87788986385
19410,2.98514936875
19411,9.51464197682
19412,19.4771954619
19413,76.4648931968
19414,65.456285506
19415,57.2241727547
19416,50.4832436583
19417,47.2171063247
19418,32.1355641738
19419,7.88713742815
19420,3.41636852267
19421,24.9522876872
19422,5.23027102819
19423,1.59411983998
19424,69.0562699265
19425,6.34587671027
19426,5.56690017416
19427,30.7612269993
19428,6.51280025372
19429,2.04203134824
19430,30.4663287392
19431,6.21790199362
19432,1.74435102908
19433,31.4762161771
19434,7.76472682962
19435,3.39132999115
19436,36.4561018901
19437,8.10970215276
19438,2.88221318362
19439,36.8761928078
19440,8.52979307045
19441,3.30508616037
19442,36.6675383785
19443,8.32113864113
19444,3.093649672
19445,32.0660126973
19446,8.35452334982
19447,3.98112651135
19448,31.08394585
19449,7.37245650251
19450,2.99905966404
19451,31.08394585
19452,7.37245650251
19453,2.99905966404
19454,31.6208832481
19455,7.37245650251
19456,2.89890553797
19457,32.0465382839
19458,8.33504893642
19459,3.96165209795
19460,32.2746671266
19461,8.56317777914
19462,4.18978094067
19463,33.9244281478
19464,6.87168587215
19465,1.88345398196
19466,35.2542523773
19467,8.20151010166
19468,3.21327821147
19469,34.7006226248
19470,7.65066240826
19471,2.65964845902
19472,32.3748212527
19473,8.12361244805
19474,3.65284354256
19475,34.6421993846
19476,7.589457109
19477,2.60122521881
19478,31.1840999761
19479,6.93289117141
19480,2.46212226593
19481,5.03552689416
19482,21.3787589791
19483,5.42501516222
19484,2.17835224206
19485,1.24636245778
19486,5.58637458756
19487,30.747316704
19488,7.03582735654
19489,2.66521257713
19490,10.3353493988
19491,2.73198199451
19492,4.16474240915
19493,4.3650506613
19494,10.9362741552
19495,4.3650506613
19496,4.16474240915
19497,7.30568708513
19498,4.63212833082
19499,12.6472404756
19500,6.45994113163
19501,16.3640713765
19502,15.2818504031
19503,9.33102607902
19504,7.3529820891
19505,4.87416746883
19506,3.88375444434
19507,3.3885479321
19508,11.0642488719
19509,7.09981471487
19510,5.78111872159
19511,3.9783444523
19512,3.3162143966
19513,2.98514936875
19514,21.6221629953
19515,13.6960767403
19516,11.0531206356
19517,7.55050828219
19518,6.22903022985
19519,5.56690017416
19520,14.6085921112
19521,2.75145640792
19522,2.56505845106
19523,183.821770169
19524,13.0645493343
19525,12.5526504677
19526,7.1109429511
19527,32.1745130006
19528,8.46302365307
19529,4.09240887366
19530,37.173873127
19531,8.83025544866
19532,3.60276647953
19533,4.59317950401
19534,6.24015846608
19535,3.0602649633
19536,30.5748290425
19537,6.32640229687
19538,1.85285133233
19539,31.6681782521
19540,7.41696944743
19541,2.94620054195
19542,31.3148567518
19543,7.60336740428
19544,3.22997056582
19545,28.4409897453
19546,16.581071983
19547,9.46734697284
19548,7.09425059675
19549,5.66983635929
19550,5.26365573688
19551,5.07725778003
19552,4.96319335867
19553,33.2650801511
19554,31.520729122
19555,25.4836609672
19556,32.2162438864
19557,7.96781714082
19558,3.49426617628
19559,4.52919214569
19560,6.83273704534
19561,14.7560412412
19562,10.7888250252
19563,9.47291109096
19564,7.14154560073
19565,6.48219760409
19566,6.15113257624
19567,14.9034903713
19568,10.9390562143
19569,9.61757816195
19570,7.24726384492
19571,6.58513378922
19572,6.25406876137
19573,15.9578907541
19574,11.990674538
19575,10.6747606038
19576,8.18481774731
19577,7.52268769161
19578,7.19162266377
19579,5.75051607196
19580,6.72980086021
19581,3.52208676686
19582,3.36629145964
19583,3.28839380602
19584,2.35083990363
19585,37.2100398947
19586,8.86642221641
19587,3.63893324727
19588,33.4431319308
19589,6.93010911236
19590,2.04203134824
19591,34.1219543408
19592,7.6089315224
19593,2.72085375828
19594,31.5513317717
19595,7.84262448323
19596,3.46922764476
19597,31.2842541021
19598,7.03304529749
19599,2.562276392
19600,36.4171530633
19601,36.4171530633
19602,8.07075332595
19603,8.07075332595
19604,2.84326435682
19605,2.84326435682
19606,31.0755996728
19607,7.36689238439
19608,2.99349554592
19609,31.2842541021
19610,7.03304529749
19611,2.562276392
19612,13.0200363893
19613,9.05838429138
19614,7.73690623905
19615,5.65870812306
19616,4.99657806736
19617,4.66829509857
19618,3.65562560162
19619,4.3316659526
19620,50.2189480478
19621,54.7008451895
19622,28.3909126823
19623,5.97308079656
19624,1.83894103704
19625,12.3857269242
19626,37.6718616983
19627,9.32824401996
19628,4.10075505083
19629,5.13011690212
19630,27.7816417487
19631,15.9217239864
19632,8.80521691714
19633,6.43490260011
19634,5.01048836265
19635,4.60430774024
19636,4.41790978339
19637,4.30384536203
19638,30.3689566722
19639,18.5090389099
19640,11.3925318407
19641,9.01943546458
19642,7.59780328617
19643,7.18884060471
19644,7.00244264785
19645,6.88837822649
19646,2.11436488374
19647,2.87386700645
19648,5.33320721332
19649,27.8957061701
19650,16.0357884077
19651,8.9192813385
19652,6.54896702147
19653,5.12455278401
19654,4.7183721616
19655,4.53197420475
19656,4.41790978339
19657,27.8734496976
19658,16.0135319353
19659,8.89702486604
19660,6.52392848995
19661,5.10229631155
19662,4.69333363009
19663,4.50693567323
19664,4.39287125187
19665,30.7055858182
19666,18.8456680558
19667,11.7291609866
19668,9.35606461054
19669,7.93443243213
19670,7.52546975067
19671,7.33907179382
19672,7.22500737246
19673,2.4120452029
19674,2.79318729378
19675,9.70382199273
19676,8.43242100343
19677,23.2107187171
19678,19.5189263478
19679,21.7000606489
19680,129.527105601
19681,126.235929736
19682,5.27478397311
19683,125.056336696
19684,1.50509395013
19685,10.8194276748
19686,30.6415984599
19687,6.39038965519
19688,1.91962074971
19689,37.3268863751
19690,8.98326869683
19691,3.75577972769
19692,36.9902572292
19693,8.64663955086
19694,3.41915058173
19695,31.759986201
19696,7.51155945538
19697,3.03800849084
19698,31.6820885474
19699,7.43366180177
19700,2.96011083723
19701,32.0660126973
19702,8.35452334982
19703,3.98112651135
19704,1.95022339934
19705,4.54310244098
19706,3.94495974361
19707,4.73228245689
19708,3.29395792414
19709,2.49550697462
19710,37.5383228635
19711,9.19192312614
19712,3.96443415701
19713,37.6468231668
19714,9.30042342939
19715,4.07293446025
19716,36.9429622252
19717,9.88743789053
19718,3.87540826717
19719,36.9179236937
19720,9.85961729996
19721,3.84758767659
19722,36.7454360321
19723,8.39903629474
19724,3.17154732561
19725,12.519265759
19726,12.519265759
19727,8.75235779505
19728,2.65130228184
19729,32.7810018751
19730,8.5325751295
19731,4.05902416496
19732,9.2865131341
19733,4.99657806736
19734,32.0326279886
19735,7.78420124302
19736,3.31065027848
19737,4.53475626381
19738,24.9634159234
19739,14.7727335956
19740,8.65776778709
19741,6.62130055697
19742,5.39719457165
19743,5.05778336663
19744,4.9019880594
19745,4.8101801105
19746,24.4932479427
19747,14.3025656149
19748,8.18759980637
19749,6.15113257624
19750,4.92702659092
19751,4.58483332684
19752,4.43182007868
19753,4.34001212978
19754,17.0122911369
19755,47.5509534116
19756,98.8187377242
19757,17.7773573777
19758,31.5624600079
19759,9.02778164175
19760,4.00060092476
19761,31.5986267756
19762,9.06951252761
19763,4.03954975156
19764,32.0660126973
19765,9.60644992572
19766,4.57926920873
19767,3.2244064477
19768,32.8700277649
19769,8.61881896029
19770,4.14805005481
19771,38.9961218097
19772,10.6525041314
19773,5.41945104411
19774,38.6594926637
19775,10.3130929263
19776,5.08003983909
19777,17.3461382238
19778,29.8542757466
19779,31.9324738626
19780,10.3798623437
19781,6.39873583236
19782,109.565831863
19783,44.4934705074
19784,10.2045926231
19785,6.06767080452
19786,3.9978188657
19787,26.8190493148
19788,3.97556239324
19789,7.98450949517
19790,7.18605854565
19791,6.6519032066
19792,5.02996277605
19793,5.78111872159
19794,4.46798684642
19795,22.5179860118
19796,14.5863356387
19797,11.9461615931
19798,8.31279246396
19799,6.99131441162
19800,6.33196641498
19801,139.383940842
19802,25.619981861
19803,5.89796520201
19804,2.25903195473
19805,2.59009698258
19806,25.3668144867
19807,5.64201576871
19808,2.00586458049
19809,4.0172932791
19810,27.2224478781
19811,5.66705430023
19812,1.68870984793
19813,1.89736427725
19814,2.03090311201
19815,3.2244064477
19816,31.0255226098
19817,6.77431380513
19818,2.30354489965
19819,22.0895489169
19820,5.92300373352
19821,2.94063642383
19822,6.73258291927
19823,23.4082449102
19824,17.9136782716
19825,22.5791913111
19826,19.1377842569
19827,16.1609810653
19828,13.8602182247
19829,9.30320548845
19830,37.6774258164
19831,9.33380813808
19832,4.10631916894
19833,4.06180622402
19834,4.51249979135
19835,3.91435709397
19836,35.4935094562
19837,11.7820201087
19838,7.41140532931
19839,4.71002598443
19840,46.2461677136
19841,42.3930159189
19842,23.2413213668
19843,17.2821508655
19844,15.3041068756
19845,11.7291609866
19846,10.7387479621
19847,10.2407593908
19848,12.4524963416
19849,11.3201983052
19850,9.23921813012
19851,31.3315491061
19852,7.08312236052
19853,2.60957139598
19854,30.3411360816
19855,6.62964673414
19856,2.25903195473
19857,31.3148567518
19858,7.60614946334
19859,3.23275262487
19860,30.5470084519
19861,6.83830116346
19862,2.46490432499
19863,31.4539597047
19864,7.74247035716
19865,3.37185557775
19866,30.5470084519
19867,6.83830116346
19868,2.46490432499
19869,30.6666369914
19870,6.95514764387
19871,2.58175080541
19872,30.6666369914
19873,6.95514764387
19874,2.58175080541
19875,30.4440722668
19876,6.73258291927
19877,2.36196813986
19878,21.3912520935
19879,17.401779405
19880,9.03890987798
19881,8.70506279107
19882,8.93040957473
19883,7.67013682166
19884,7.25282796303
19885,10.6580682495
19886,10.1211308514
19887,3.75299766863
19888,4.59039744496
19889,2.22008312792
19890,2.93229024666
19891,40.8294987286
19892,12.4830989912
19893,7.25561002209
19894,40.8294987286
